,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
48,0.9582451919913353,0.94,1.2823949457307289,1.5181363752025836,0.18444927305270373,0.7319352958213678,0.08361543112592844,0.409213359481307,0.5418367499282527,0.048949890590440207,0.9522198305343158,0.0,1.0,-0.7506,12.0,0.0,0.0,0.0,0.0
49,0.4523127295682824,0.3391666666666667,1.957329439677711,2.189030274567553,0.8020469325283887,0.19789287964607996,6.0187825531424014e-05,0.6938152105651513,0.30584662530624473,0.0003381641286039593,0.8976960171196542,0.0,1.0,-0.9595,12.0,0.0,0.0,0.0,0.0
50,0.8870986937452702,0.5,0.20412540061483453,2.8862169493588694,0.08527868429776946,0.7598512720975666,0.15487004360466403,0.03102110720716529,0.9506331388558917,0.018345753936943134,0.7946875629795623,0.0,1.0,-0.9231,48.0,0.0,0.0,0.0,0.0
51,0.6626051231097443,0.58,1.9106726981731057,1.002814916131832,0.6491722417431465,0.27209988320305273,0.07872787505380073,0.7602486286617617,0.19618300180367104,0.04356836953456724,0.7919165258806228,0.0,0.0,0.4201,7.0,0.0,0.0,0.0,0.0
52,0.9376517724562796,0.9616673245205469,1.5005269473372025,1.7387857840472498,0.3653008970771454,0.5754201516335378,0.05927895128931689,0.43160942645941613,0.5333405476905047,0.03505002585007922,0.9498575631153702,0.0,1.0,-0.6597,4.0,0.0,0.0,0.0,0.0
53,0.9138956218644586,0.7151843147078866,0.38567689292743534,1.543544728570682,0.07125316062176566,0.6567809303639908,0.27196590901424356,0.06304425008906601,0.5874101505573505,0.3495455993535835,0.5857439488624003,0.0,1.0,-0.4215,12.0,0.0,0.0,0.0,0.0
54,0.89441205720723,0.82,0.2407746803682777,1.0320545015768534,0.03865402831792114,0.3591406500187086,0.6022053216633703,0.05294951167147139,0.3613516478677947,0.585698840460734,0.8910943612708471,0.0,0.0,-0.6339,28.0,0.0,0.0,0.0,0.0
55,0.428940788482592,0.27,0.9264205088579217,1.3248337203938736,0.3504399050919439,0.49021745017096,0.1593426447370961,0.2875878727915975,0.33217159217853215,0.3802405350298705,0.75413025659645,0.0,0.0,-0.891,37.0,0.0,0.0,0.0,0.0
56,0.6311000063027742,0.94,0.7126816677639047,2.431538255676298,0.046021694818902045,0.953976687369012,1.6178120860298026e-06,0.19792158977283225,0.8015255251350278,0.0005528850921398622,0.906045709975261,0.0,1.0,-0.8313,6.0,0.0,0.0,0.0,0.0
57,0.9367746599282454,0.98,0.16647729023268049,0.8745825639316587,0.04103230164484813,0.6901284457903147,0.26883925256483726,0.0560554944041688,0.3750536240725321,0.5688908815232991,0.8809321756346721,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
58,0.9055521987127543,0.9,0.16647729023268049,0.8057846428572573,0.052925520732589375,0.3809472135997888,0.5661272656676217,0.05339101064252919,0.4081244719455493,0.5384845174119214,0.9498575631153702,0.0,0.0,-0.8074,33.0,0.0,0.0,0.0,0.0
59,0.9055786974201012,0.98,0.4274844866620239,2.0599335498157822,0.1142773786207995,0.659945784496298,0.22577683688290254,0.12002916247316912,0.6312313493188724,0.24873948820795855,0.9277129456144989,0.0,1.0,-0.6115,16.0,0.0,0.0,0.0,0.0
60,0.9529067826535916,0.9848107490900279,0.16647729023268049,0.8084610057099769,0.0523184323186834,0.25495637744606625,0.6927251902352505,0.06223938644998816,0.3878355575349829,0.549925056015029,0.955706146149722,0.0,0.0,-0.4588,20.0,0.0,0.0,0.0,0.0
61,0.7791304219381179,0.61,1.003187056629497,1.306611727959702,0.26349724617249487,0.47332721078282797,0.2631755430446772,0.21196560503018544,0.5383582091666756,0.24967618580313894,0.9020525928039685,0.0,1.0,-0.9795,26.0,0.0,0.0,0.0,0.0
62,0.9007944809485727,0.7592736040947863,0.16647729023268049,0.9099915123648129,0.09914579482992782,0.4136176511538151,0.487236554016257,0.06223938644998816,0.3878355575349829,0.549925056015029,0.7804035685433102,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
63,0.6267621401710042,0.38038386332994095,1.6286517736803665,1.367690982364212,0.5781418181061472,0.4103165603383059,0.011541621555546944,0.4835402895650527,0.4813367143152624,0.035122996119684925,0.9498575631153702,0.0,1.0,-0.6486,3.0,0.0,0.0,0.0,0.0
64,0.9338376739585277,0.9793414587523107,0.16647729023268049,0.8745825639316587,0.08275835393612938,0.4031485268263777,0.514093119237493,0.0560554944041688,0.3750536240725321,0.5688908815232991,0.9484366398628833,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
65,0.8723919483108866,0.89,0.22219411301136655,0.8745825639316587,0.05168665380874926,0.6067457225276609,0.3415676236635898,0.06255739239924257,0.37047275895690346,0.5669698486438539,0.8667258834906885,0.0,0.0,-0.978,50.0,0.0,0.0,0.0,0.0
66,0.7771684948267912,0.5950895199752584,0.20681420620185093,0.9099915123648129,0.06891971212610169,0.7499096770835922,0.181170610790306,0.06064749577129905,0.40624207344785,0.533110430780851,0.9117024579423374,0.0,0.0,-0.7003,11.0,0.0,0.0,0.0,0.0
67,0.8447399867548004,0.5390787949294175,0.47391036157253685,2.3626917712280537,0.11499281011831712,0.8681730952056003,0.01683409467608267,0.12559552457651393,0.7643773939232578,0.11002708150022843,0.48537105001229885,0.0,1.0,-0.6249,10.0,0.0,0.0,0.0,0.0
68,0.285542757561726,0.29,0.25744325377884947,0.7532714166852187,0.1306272813113221,0.43561317956445617,0.4337595391242217,0.06421427767324221,0.3893177911520869,0.5464679311746709,0.7869880877693722,0.0,0.0,0.4404,6.0,0.0,0.0,0.0,0.0
69,0.8711889693412029,0.98,1.108180256590099,0.8745825639316587,0.14039328838122597,0.34844495673919396,0.5111617548795802,0.36297512296475526,0.07556176422911919,0.5614631128061256,0.9020728926942807,0.0,1.0,0.296,48.0,0.0,0.0,0.0,0.0
70,0.9683151949441469,1.0,0.642298621588265,1.2020069702074923,0.12384929341376905,0.6941586056934095,0.18199210089282136,0.13184618021708627,0.5003162148865238,0.36783760489638995,0.9421843221172016,0.0,1.0,0.296,52.0,0.0,0.0,0.0,0.0
71,0.52401561292864,0.17815330313215966,2.9224697799622548,2.9581840855533166,0.38058596838937525,0.618772500670308,0.000641530940316785,0.7091284173941698,0.29050367393268123,0.00036790867314908033,0.40003590846682957,0.0,1.0,-0.9638,17.0,0.0,0.0,0.0,0.0
72,0.8670624135573526,0.89,0.18961272820170302,1.084893732824078,0.11016513048720777,0.4850113187861694,0.40482355072662296,0.05538490943436395,0.4073681495687112,0.5372469409969249,0.9389791074963515,0.0,0.0,-0.7506,39.0,0.0,0.0,0.0,0.0
73,0.2587923603168907,0.44,1.242451020402231,2.0247800846299686,0.6156977524627046,0.37601751694316304,0.008284730594132386,0.5146268560834235,0.4713849137489299,0.013988230167646686,0.9035564163011495,0.0,1.0,-0.25,11.0,0.0,0.0,0.0,0.0
74,0.9477767368069008,0.99,0.8119902345328439,2.003115288283218,0.0567805041592046,0.8622265670582736,0.08099292878252178,0.16326329811856402,0.7560537113598461,0.08068299052158986,0.9264229178982046,0.0,1.0,0.4767,15.0,0.0,0.0,0.0,0.0
75,0.9332289911843797,0.94,0.21481594970474027,2.469659428251779,0.036077585768333156,0.8658588938222069,0.09806352040945986,0.04985434267729409,0.8408841055143257,0.10926155180838021,0.9544299080750916,0.0,1.0,-0.5965,20.0,0.0,0.0,0.0,0.0
76,0.8208739193783181,0.7,0.442024912857963,2.7087798438695496,0.08644132221691217,0.866232577184956,0.047326100598131735,0.03510837760649606,0.9605369709963638,0.004354651397140051,0.8865963044849446,0.0,1.0,0.6808,25.0,0.0,0.0,0.0,0.0
77,0.6465962450569779,0.4,1.779246763762723,2.0859764932016693,0.8092702957236891,0.19054702029617535,0.00018268398013551027,0.6451014638987778,0.3525956635414381,0.002302872559784009,0.9326856205090909,0.0,1.0,-0.9525,10.0,0.0,0.0,0.0,0.0
78,0.9623394123651275,0.95,0.8628346620701925,0.8749019720557202,0.15265539346397375,0.5133160265822817,0.3340285799537445,0.12555674034569292,0.37145488340400323,0.5029883762503038,0.7808726228506746,0.0,1.0,-0.8625,28.0,0.0,0.0,0.0,0.0
79,0.7106890767049865,0.49,0.6204687651498801,0.8591836611712421,0.10750189701895863,0.26960937524244266,0.6228887277385987,0.15628683857287615,0.3962458004984913,0.44746736092863254,0.9254139310240685,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
80,0.9547869738225185,0.98,0.5720507524404694,2.3352113739863736,0.021365284525520487,0.9731267437991227,0.00550797167535679,0.09279391180311868,0.8799442907932438,0.027261797403637458,0.937496999283702,0.0,1.0,0.0534,18.0,0.0,0.0,0.0,0.0
81,0.9485558583746044,0.9907333994762579,0.18310924634734996,0.9923183536450239,0.03292477510946935,0.7019021999686258,0.26517302492190487,0.05678152190967504,0.38570815035261247,0.5575103277377125,0.9498575631153702,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
82,0.7777926212400188,0.5267713963464569,0.3147531199635129,1.069165030707871,0.06134924551782564,0.48979064750864165,0.44886010697353285,0.05961250301489782,0.36610145098216546,0.5742860460029368,0.927343124283979,0.0,0.0,-0.5574,9.0,0.0,0.0,0.0,0.0
83,0.9202332149695984,0.42,0.15993586529446646,0.8745825639316587,0.06683418549527763,0.34260990246266043,0.5905559120420619,0.05852798051198847,0.38166084502375186,0.5598111744642597,0.9206282721790702,0.0,1.0,0.8126,6.0,0.0,0.0,0.0,0.0
84,0.7824166262585005,0.45,0.40581128443465725,0.6632151324455232,0.08395329398556955,0.36016734122020744,0.555879364794223,0.0560554944041688,0.3750536240725321,0.5688908815232991,0.9074863185659882,0.0,0.0,-0.6705,43.0,0.0,0.0,0.0,0.0
85,0.9149591160579823,0.7,1.1060515098300656,0.8745825639316587,0.1199184292214171,0.5101772343919502,0.36990433638663267,0.09966649107565818,0.3387904562378735,0.5615430526864683,0.8259579829359229,0.0,0.0,0.1779,13.0,0.0,0.0,0.0,0.0
86,0.11545485736218453,0.32,1.1960731437285137,1.718026663209294,0.6017770587344786,0.34447267818114347,0.05375026308437786,0.7134449231238719,0.2597428326373439,0.026812244238784397,0.878510552122909,0.0,1.0,-0.5994,33.0,0.0,0.0,0.0,0.0
87,0.697752492812844,0.3651769495492875,1.628697297132815,1.2442387167511806,0.8760325945718539,0.12332170429220053,0.0006457011359455935,0.5943974715691308,0.37367703206357417,0.031925496367295046,0.9498575631153702,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
88,0.880232348436059,0.61,0.15244530995942865,0.8954427854581501,0.04700858276099585,0.7391348773105282,0.21385653992847597,0.06573627857355102,0.38883746699026656,0.5454262544361824,0.944078229025556,0.0,0.0,0.3919,18.0,0.0,0.0,0.0,0.0
89,0.4281418494856728,0.5094363636363637,1.1826646016414637,1.2902616058183625,0.3050711730371307,0.6056486100470623,0.08928021691580718,0.34357685433132207,0.559222742925108,0.09720040274356996,0.9139138593584438,0.0,1.0,-0.7269,50.0,0.0,0.0,0.0,0.0
90,0.9426456004078085,0.98,0.6872586161256303,1.8960115736823382,0.15900218546704853,0.6608301252342662,0.18016768929868532,0.10824918101132522,0.751180269853347,0.14057054913532774,0.9511690459864012,0.0,1.0,-0.7717,10.0,0.0,0.0,0.0,0.0
91,0.8866948619163514,0.86,1.4410805676358096,1.6603999290450837,0.7888131754787349,0.17353551290481847,0.03765131161644663,0.3843304595658679,0.4991762694632729,0.11649327097085922,0.9317425121480902,0.0,1.0,0.7834,26.0,0.0,0.0,0.0,0.0
92,0.9305135285877346,0.95,0.15267051065028955,0.7448874869798646,0.032014720999415915,0.29391075913978354,0.6740745198608006,0.03630422840227276,0.25922098000248145,0.7044747915952457,0.9380245008745162,0.0,0.0,-0.34,23.0,0.0,0.0,0.0,0.0
93,0.7730739170217388,0.71,0.5231086471679041,0.8745825639316587,0.17878263105438744,0.5439906012928458,0.2772267676527666,0.13274891873425176,0.3912550317361576,0.47599604952959074,0.8936231638831639,0.0,0.0,0.7003,22.0,0.0,0.0,0.0,0.0
94,0.8901119502083406,0.95,1.4244887356236922,1.9353241280231686,0.3732382898752889,0.586954747250127,0.03980696287458403,0.4080877079006255,0.5144516593693927,0.07746063272998166,0.8473335671099634,0.0,1.0,-0.8316,26.0,0.0,0.0,0.0,0.0
95,0.9173405055404251,0.9756716636556569,0.3624062258121292,1.7258020190606522,0.13652109228792925,0.73797251550058,0.12550639221149082,0.10793503904099443,0.7589973339616845,0.13306762699732125,0.9498575631153702,0.0,1.0,0.5135,33.0,0.0,0.0,0.0,0.0
96,0.8604350325085892,0.77,0.13761752109765354,3.072163767386766,0.031736764480978244,0.9421896155875482,0.026073619931473703,0.016695236781720926,0.9688683154559873,0.014436447762291828,0.9486048431240415,0.0,1.0,-0.128,23.0,0.0,0.0,0.0,0.0
97,0.780768582212309,0.66,0.2709208631382198,1.0717496107549631,0.1433382612206703,0.5943340119890461,0.26232772679028354,0.06311228456982765,0.3967649808955416,0.5401227345346308,0.7336588717730212,0.0,1.0,0.2732,29.0,0.0,0.0,0.0,0.0
98,0.8502399412084019,0.7398461538461538,0.6209808086729142,0.8745825639316587,0.2852294431552357,0.48126778413224236,0.23350277271252198,0.15351722198966472,0.4194328125475802,0.42704996546275514,0.9047619177913698,0.0,0.0,-0.6597,20.0,0.0,0.0,0.0,0.0
99,0.9159116428708919,0.8385300645682001,0.9471995688260425,1.6448764892551146,0.3977860693366201,0.5535427642242392,0.04867116643914067,0.38070980596562043,0.5649605593718542,0.05432963466252531,0.6193261493712023,0.0,1.0,-0.6249,15.0,0.0,0.0,0.0,0.0
100,0.9250453548916756,0.95,0.6268503400130307,1.135380128400614,0.22395680659892367,0.6589678670371798,0.11707532636389655,0.14265020172737192,0.41414373471541543,0.44320606355721265,0.9081084987758061,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0
101,0.9190894753775777,0.97,0.22141917607031508,1.9636324593715326,0.07548914798682392,0.6812209718618804,0.24328988015129566,0.08020492997795454,0.6336062153932461,0.28618885462879945,0.9545646182323383,0.0,1.0,-0.9223,20.0,0.0,0.0,0.0,0.0
102,0.8034120512580325,0.3,1.4478480549817065,0.8745825639316587,0.24380622290938947,0.4553458459256215,0.3008479311649891,0.35517183623167603,0.2631480122489519,0.381680151519372,0.507723416048476,0.0,0.0,0.4314,29.0,0.0,0.0,0.0,0.0
103,0.9172485231890256,1.0,0.1714889045910994,2.4518472771488553,0.05216989580032616,0.9075577788415541,0.04027232535811967,0.11404875210252848,0.7684817659343354,0.11746948196313622,0.9153080705179719,0.0,1.0,0.4939,46.0,0.0,0.0,0.0,0.0
104,0.8915473236359215,0.73,0.20459651882687327,0.49911713791742496,0.17726370134976535,0.1942698055431817,0.6284664931070529,0.05473043400976823,0.32657586775937436,0.6186936982308574,0.8566951823893347,0.0,0.0,-0.9531,56.0,0.0,0.0,0.0,0.0
105,0.9501819662884345,0.99,0.16257730109053276,1.004790475210502,0.08841670053703397,0.5884293734342366,0.3231539260287295,0.05385984945824776,0.40166805150355317,0.544472099038199,0.8981629106527349,0.0,1.0,0.5719,35.0,0.0,0.0,0.0,0.0
106,0.9592696491796502,1.0,1.167999237349396,1.5066865899929034,0.19078288457795997,0.6918012209176118,0.11741589450442826,0.2959449910759733,0.5993139313416528,0.10474107758237403,0.9218595610894829,0.0,1.0,-0.8779,38.0,0.0,0.0,0.0,0.0
